## taxon_id	STRING_type	STRING_name_compact	official_name_NCBI	interaction_partners	color
5850	periphery	Plasmodium knowlesi	Plasmodium knowlesi		#92B4AF
5855	periphery	Plasmodium vivax	Plasmodium vivax		#92B4AF
5911	periphery	Tetrahymena thermophila	Tetrahymena thermophila		#92B4AF
6085	core	Hydra magnipapillata	Hydra magnipapillata		#92B4AF
6183	core	Schistosoma mansoni	Schistosoma mansoni		#92B4AF
6238	periphery	Caenorhabditis briggsae	Caenorhabditis briggsae		#92B4AF
6239	core	Caenorhabditis elegans	Caenorhabditis elegans		#92B4AF
6334	periphery	Trichinella spiralis	Trichinella spiralis		#92B4AF
6669	core	Daphnia pulex	Daphnia pulex		#92B4AF
6945	core	Ixodes scapularis	Ixodes scapularis		#92B4AF
7029	core	Acyrthosiphon pisum	Acyrthosiphon pisum		#92B4AF
7070	periphery	Tribolium castaneum	Tribolium castaneum		#92B4AF
7091	core	Bombyx mori	Bombyx mori	1513210,1285589	#92B4AF
7159	periphery	Aedes aegypti	Aedes aegypti	37124,11070,11053,11089,35304	#92B4AF
7165	periphery	Anopheles gambiae	Anopheles gambiae		#92B4AF
7176	periphery	Culex quinquefasciatus	Culex quinquefasciatus		#92B4AF
7217	periphery	Drosophila ananassae	Drosophila ananassae		#92B4AF
7222	periphery	Drosophila grimshawi	Drosophila grimshawi		#92B4AF
7227	core	Drosophila melanogaster	Drosophila melanogaster	48981	#92B4AF
7237	periphery	Drosophila pseudoobscura	Drosophila pseudoobscura		#92B4AF
7244	periphery	Drosophila virilis	Drosophila virilis		#92B4AF
7245	periphery	Drosophila yakuba	Drosophila yakuba		#92B4AF
7260	periphery	Drosophila willistoni	Drosophila willistoni		#92B4AF
7425	core	Nasonia vitripennis	Nasonia vitripennis		#92B4AF
7460	core	Apis mellifera	Apis mellifera	92444	#92B4AF
7668	periphery	Strongylocentrotus purpuratus	Strongylocentrotus purpuratus		#92B4AF
7719	core	Ciona intestinalis	Ciona intestinalis		#92B4AF
7739	core	Branchiostoma floridae	Branchiostoma floridae		#92B4AF
7757	periphery	Petromyzon marinus	Petromyzon marinus		#92B4AF
7897	core	Latimeria chalumnae	Latimeria chalumnae		#92B4AF
7955	periphery	Danio rerio	Danio rerio		#92B4AF
8049	core	Gadus morhua	Gadus morhua	55987	#92B4AF
8083	core	Xiphophorus maculatus	Xiphophorus maculatus		#92B4AF
8090	periphery	Oryzias latipes	Oryzias latipes		#92B4AF
8128	core	Oreochromis niloticus	Oreochromis niloticus		#92B4AF
8364	core	Xenopus Silurana	Xenopus (Silurana) tropicalis		#92B4AF
9031	core	Gallus gallus	Gallus gallus	1511865,70796,11176,10995,10390,11886,694014,12618	#92B4AF
9103	periphery	Meleagris gallopavo	Meleagris gallopavo	38525,1239437,10995	#92B4AF
9258	core	Ornithorhynchus anatinus	Ornithorhynchus anatinus		#92B4AF
9305	core	Sarcophilus harrisii	Sarcophilus harrisii		#92B4AF
9315	periphery	Macropus eugenii	Macropus eugenii		#92B4AF
9361	periphery	Dasypus novemcinctus	Dasypus novemcinctus		#92B4AF
9371	periphery	Echinops telfairi	Echinops telfairi		#92B4AF
9478	periphery	Tarsius syrichta	Tarsius syrichta		#92B4AF
9483	core	Callithrix jacchus	Callithrix jacchus		#92B4AF
9544	periphery	Macaca mulatta	Macaca mulatta		#92B4AF
9593	core	Gorilla gorilla	Gorilla gorilla		#92B4AF
9598	periphery	Pan troglodytes	Pan troglodytes	37124,11642,12092,1330524,10407	#92B4AF
9601	periphery	Pongo abelii	Pongo abelii		#92B4AF
9606	core	Homo sapiens	Homo sapiens	37296,687379,11269,38804,10298,1239565,32603,10279,11137,10258,11320,11053,11520,11983,1330524,10255,337042,90961,195054,99182,11034,11033,694009,11072,334203,11070,10407,63330,12461,334205,11623,333926,11620,11709,12092,194441,1348384,11588,687340,138950,687369,10335,10310,147711,186538,10359,35304,35305,37124,11089,11277,32604,11041,77763,10376,11082,95342,11234,46839,11069,12104,12475,11676,145856,194440,11060,194443,162145,11161,11250,11595,337041,337051,11552,11591,11593,11103,11292,36427,129951,11599,1511900	#92B4AF
9615	core	Canis lupus	Canis lupus familiaris	35258,687385,12538	#92B4AF
9646	core	Ailuropoda melanoleuca	Ailuropoda melanoleuca		#92B4AF
9669	core	Mustela putorius	Mustela putorius furo		#92B4AF
9685	periphery	Felis catus	Felis catus	12455,687384,11978,12538	#92B4AF
9739	core	Tursiops truncatus	Tursiops truncatus		#92B4AF
9785	core	Loxodonta africana	Loxodonta africana	12110	#92B4AF
9796	periphery	Equus caballus	Equus caballus	312185,11072,12657,63330,11277,333919	#92B4AF
9813	periphery	Procavia capensis	Procavia capensis		#92B4AF
9823	periphery	Sus scrofa	Sus scrofa	12110,10276,35612,12104,11072,77763,11552,133704,687386,11320,11277,118140,10497,1218488,12288	#92B4AF
9913	periphery	Bos taurus	Bos taurus	12110,12455,696856,1511873,11072,77763,40537,11099,40051,10561,11277,11593,74501,11303,11588,10245	#92B4AF
9986	periphery	Oryctolagus cuniculus	Oryctolagus cuniculus	12455,10273,11976,10271	#92B4AF
10020	periphery	Dipodomys ordii	Dipodomys ordii		#92B4AF
10090	core	Mus musculus	Mus musculus	11191,11757,12104,11623,11786,694005,1511908,10366	#92B4AF
10116	periphery	Rattus norvegicus	Rattus norvegicus	11191,12110	#92B4AF
10141	periphery	Cavia porcellus	Cavia porcellus		#92B4AF
10228	core	Trichoplax adhaerens	Trichoplax adhaerens		#92B4AF
12957	core	Atta cephalotes	Atta cephalotes		#92B4AF
13037	core	Danaus plexippus	Danaus plexippus		#92B4AF
13616	core	Monodelphis domestica	Monodelphis domestica		#92B4AF
13684	periphery	Phaeosphaeria nodorum	Phaeosphaeria nodorum		#92B4AF
13735	core	Pelodiscus sinensis	Pelodiscus sinensis		#92B4AF
15368	periphery	Brachypodium distachyon	Brachypodium distachyon		#92B4AF
28377	periphery	Anolis carolinensis	Anolis carolinensis		#92B4AF
29760	periphery	Vitis vinifera	Vitis vinifera	35288,55951,103722	#92B4AF
29850	core	Gaeumannomyces graminis	Gaeumannomyces graminis		#92B4AF
29875	core	Hypocrea virens	Hypocrea virens		#92B4AF
30608	periphery	Microcebus murinus	Microcebus murinus		#92B4AF
30611	core	Otolemur garnettii	Otolemur garnettii		#92B4AF
31033	periphery	Takifugu rubripes	Takifugu rubripes		#92B4AF
31234	periphery	Caenorhabditis remanei	Caenorhabditis remanei		#92B4AF
31964	core	Clavibacter michiganensis sepedonicus	Clavibacter michiganensis subsp. sepedonicus		#92B4AF
32049	core	Synechococcus sp. PCC7002	Synechococcus sp. PCC 7002		#92B4AF
32051	periphery	Synechococcus sp. WH7803	Synechococcus sp. WH 7803		#92B4AF
33169	core	Eremothecium gossypii	Eremothecium gossypii		#92B4AF
33178	periphery	Aspergillus terreus	Aspergillus terreus		#92B4AF
34740	periphery	Heliconius melpomene	Heliconius melpomene		#92B4AF
35128	core	Thalassiosira pseudonana	Thalassiosira pseudonana		#92B4AF
36630	core	Neosartorya fischeri	Neosartorya fischeri		#92B4AF
36870	core	Wigglesworthia glossinidia Gb	Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis		#92B4AF
37347	periphery	Tupaia belangeri	Tupaia belangeri		#92B4AF
37692	core	Phytoplasma mali	Candidatus Phytoplasma mali		#92B4AF
39416	periphery	Tuber melanosporum	Tuber melanosporum		#92B4AF
39946	periphery	Oryza sativa Indica	Oryza sativa Indica Group		#92B4AF
39947	core	Oryza sativa Japonica	Oryza sativa Japonica Group		#92B4AF
40041	periphery	Streptococcus equi	Streptococcus equi subsp. zooepidemicus		#92B4AF
40559	core	Botryotinia fuckeliana	Botryotinia fuckeliana	129395,174142	#92B4AF
41431	periphery	Cyanothece sp. PCC8801	Cyanothece sp. PCC 8801		#92B4AF
43151	periphery	Anopheles darlingi	Anopheles darlingi		#92B4AF
43179	core	Ictidomys tridecemlineatus	Ictidomys tridecemlineatus		#92B4AF
43989	periphery	Cyanothece sp. ATCC51142	Cyanothece sp. ATCC 51142		#92B4AF
44689	core	Dictyostelium discoideum	Dictyostelium discoideum		#92B4AF
45157	periphery	Cyanidioschyzon merolae	Cyanidioschyzon merolae		#92B4AF
45351	periphery	Nematostella vectensis	Nematostella vectensis		#92B4AF
50743	periphery	unidentified eubacterium SCB49	unidentified eubacterium SCB49		#92B4AF
51453	periphery	Hypocrea jecorina	Hypocrea jecorina		#92B4AF
51511	periphery	Ciona savignyi	Ciona savignyi		#92B4AF
52598	core	Sulfitobacter sp. EE36	Sulfitobacter sp. EE-36		#92B4AF
54126	periphery	Pristionchus pacificus	Pristionchus pacificus		#92B4AF
56780	core	Syntrophus aciditrophicus	Syntrophus aciditrophicus SB		#92B4AF
58051	core	Moritella sp. PE36	Moritella sp. PE36		#92B4AF
59196	core	Rickettsiella grylli	Rickettsiella grylli		#92B4AF
59374	core	Fibrobacter succinogenes	Fibrobacter succinogenes subsp. succinogenes S85		#92B4AF
59463	core	Myotis lucifugus	Myotis lucifugus		#92B4AF
59689	periphery	Arabidopsis lyrata	Arabidopsis lyrata		#92B4AF
59729	core	Taeniopygia guttata	Taeniopygia guttata		#92B4AF
59748	periphery	Phytoplasma australiense	Candidatus Phytoplasma australiense		#92B4AF
59919	periphery	Prochlorococcus marinus pastoris	Prochlorococcus marinus subsp. pastoris str. CCMP1986		#92B4AF
59931	periphery	Synechococcus sp. WH7805	Synechococcus sp. WH 7805		#92B4AF
61853	core	Nomascus leucogenys	Nomascus leucogenys		#92B4AF
62928	core	Azoarcus sp. BH72	Azoarcus sp. BH72		#92B4AF
62977	core	Acinetobacter sp. ADP1	Acinetobacter sp. ADP1		#92B4AF
63737	core	Nostoc punctiforme	Nostoc punctiforme PCC 73102		#92B4AF
64091	core	Halobacterium sp. NRC1	Halobacterium sp. NRC-1		#92B4AF
64471	periphery	Synechococcus sp. CC9311	Synechococcus sp. CC9311		#92B4AF
65071	core	Pythium ultimum	Pythium ultimum		#92B4AF
65393	core	Cyanothece sp. PCC7424	Cyanothece sp. PCC 7424		#92B4AF
66692	periphery	Bacillus clausii	Bacillus clausii KSM-K16		#92B4AF
67593	periphery	Phytophthora sojae	Phytophthora sojae		#92B4AF
69014	periphery	Thermococcus kodakarensis	Thermococcus kodakarensis KOD1		#92B4AF
69042	periphery	Synechococcus sp. WH5701	Synechococcus sp. WH 5701		#92B4AF
69293	core	Gasterosteus aculeatus	Gasterosteus aculeatus		#92B4AF
70448	core	Ostreococcus tauri	Ostreococcus tauri		#92B4AF
70601	periphery	Pyrococcus horikoshii	Pyrococcus horikoshii OT3		#92B4AF
71421	core	Haemophilus influenzae	Haemophilus influenzae Rd KW20		#92B4AF
74546	periphery	Prochlorococcus marinus MIT9312	Prochlorococcus marinus str. MIT 9312		#92B4AF
74547	periphery	Prochlorococcus marinus MIT9313	Prochlorococcus marinus str. MIT 9313		#92B4AF
76114	core	Aromatoleum aromaticum	Aromatoleum aromaticum EbN1		#92B4AF
76869	periphery	Pseudomonas putida GB1	Pseudomonas putida GB-1		#92B4AF
78245	core	Xanthobacter autotrophicus	Xanthobacter autotrophicus Py2		#92B4AF
79929	periphery	Methanothermobacter marburgensis	Methanothermobacter marburgensis str. Marburg		#92B4AF
83332	periphery	Mycobacterium tuberculosis H37Rv	Mycobacterium tuberculosis H37Rv		#92B4AF
83406	periphery	gamma proteobacterium HdN1	gamma proteobacterium HdN1		#92B4AF
84588	periphery	Synechococcus sp. WH8102	Synechococcus sp. WH 8102		#92B4AF
85643	core	Thauera sp. MZ1T	Thauera sp. MZ1T		#92B4AF
85962	periphery	Helicobacter pylori 26695	Helicobacter pylori 26695		#92B4AF
85963	periphery	Helicobacter pylori J99	Helicobacter pylori J99		#92B4AF
87626	periphery	Pseudoalteromonas tunicata	Pseudoalteromonas tunicata D2		#92B4AF
88036	core	Selaginella moellendorffii	Selaginella moellendorffii		#92B4AF
89187	periphery	Roseovarius nubinhibens	Roseovarius nubinhibens ISM		#92B4AF
91464	periphery	Synechococcus sp. PCC7335	Synechococcus sp. PCC 7335		#92B4AF
93059	periphery	Prochlorococcus marinus MIT9211	Prochlorococcus marinus str. MIT 9211		#92B4AF
93060	periphery	Prochlorococcus marinus MIT9215	Prochlorococcus marinus str. MIT 9215		#92B4AF
93061	periphery	Staphylococcus aureus NCTC8325	Staphylococcus aureus subsp. aureus NCTC 8325		#92B4AF
93062	periphery	Staphylococcus aureus COL	Staphylococcus aureus subsp. aureus COL		#92B4AF
94122	periphery	Shewanella sp. ANA3	Shewanella sp. ANA-3		#92B4AF
96561	core	Desulfococcus oleovorans	Desulfococcus oleovorans Hxd3		#92B4AF
99287	periphery	Salmonella enterica LT2	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2		#92B4AF
99883	periphery	Tetraodon nigroviridis	Tetraodon nigroviridis		#92B4AF
100226	periphery	Streptomyces coelicolor	Streptomyces coelicolor A3(2)		#92B4AF
101510	periphery	Rhodococcus jostii	Rhodococcus jostii RHA1		#92B4AF
103690	periphery	Nostoc sp. PCC7120	Nostoc sp. PCC 7120		#92B4AF
105559	periphery	Nitrosococcus watsonii	Nitrosococcus watsonii C-113		#92B4AF
106370	core	Frankia sp. CcI3	Frankia sp. CcI3		#92B4AF
107806	periphery	Buchnera aphidicola APS	Buchnera aphidicola str. APS (Acyrthosiphon pisum)		#92B4AF
110662	periphery	Synechococcus sp. CC9605	Synechococcus sp. CC9605		#92B4AF
114615	core	Bradyrhizobium sp. ORS278	Bradyrhizobium sp. ORS 278		#92B4AF
115713	core	Chlamydophila pneumoniae CWL029	Chlamydophila pneumoniae CWL029		#92B4AF
117187	core	Gibberella moniliformis	Gibberella moniliformis		#92B4AF
118168	core	Microcoleus chthonoplastes	Microcoleus chthonoplastes PCC 7420		#92B4AF
121225	core	Pediculus humanus	Pediculus humanus		#92B4AF
122586	core	Neisseria meningitidis	Neisseria meningitidis MC58		#92B4AF
123214	core	Persephonella marina	Persephonella marina EX-H1		#92B4AF
132908	core	Pteropus vampyrus	Pteropus vampyrus		#92B4AF
134676	core	Actinoplanes sp. SE50110	Actinoplanes sp. SE50/110		#92B4AF
135651	periphery	Caenorhabditis brenneri	Caenorhabditis brenneri		#92B4AF
137722	periphery	Azospirillum sp. B510	Azospirillum sp. B510		#92B4AF
138119	core	Desulfitobacterium hafniense	Desulfitobacterium hafniense Y51		#92B4AF
140110	core	Necteria haematococca	Necteria haematococca		#92B4AF
146891	core	Prochlorococcus marinus  AS9601	Prochlorococcus marinus str. AS9601		#92B4AF
148304	periphery	Magnaporthe poae	Magnaporthe poae		#92B4AF
148305	core	Magnaporthe grisea	Magnaporthe grisea		#92B4AF
153948	periphery	Nitrosomonas sp. AL212	Nitrosomonas sp. AL212		#92B4AF
155864	periphery	Escherichia coli O157H7	Escherichia coli O157:H7 str. EDL933		#92B4AF
156578	periphery	Alteromonadales bacterium	Alteromonadales bacterium TW-7		#92B4AF
156586	periphery	Flavobacteria bacterium BBFL7	Flavobacteria bacterium BBFL7		#92B4AF
156889	core	Magnetococcus marinus	Magnetococcus marinus MC-1		#92B4AF
158189	core	Sphaerochaeta globus	Sphaerochaeta globus str. Buddy		#92B4AF
158190	periphery	Sphaerochaeta pleomorpha	Sphaerochaeta pleomorpha str. Grapes		#92B4AF
158878	core	Staphylococcus aureus Mu50	Staphylococcus aureus subsp. aureus Mu50		#92B4AF
159087	core	Dechloromonas aromatica	Dechloromonas aromatica RCB		#92B4AF
160488	periphery	Pseudomonas putida KT2440	Pseudomonas putida KT2440		#92B4AF
160490	periphery	Streptococcus pyogenes	Streptococcus pyogenes M1 GAS		#92B4AF
160492	core	Xylella fastidiosa	Xylella fastidiosa 9a5c		#92B4AF
161528	core	Erythrobacter sp. SD21	Erythrobacter sp. SD-21		#92B4AF
162425	periphery	Emericella nidulans	Emericella nidulans		#92B4AF
163164	core	Wolbachia sp. Dm	Wolbachia endosymbiont of Drosophila melanogaster		#92B4AF
164328	periphery	Phytophthora ramorum	Phytophthora ramorum		#92B4AF
164757	periphery	Mycobacterium sp. JLS	Mycobacterium sp. JLS		#92B4AF
166314	periphery	Synechococcus sp. WH8109	Synechococcus sp. WH 8109		#92B4AF
167539	periphery	Prochlorococcus marinus marinus	Prochlorococcus marinus subsp. marinus str. CCMP1375		#92B4AF
167542	periphery	Prochlorococcus marinus MIT9515	Prochlorococcus marinus str. MIT 9515		#92B4AF
167546	periphery	Prochlorococcus marinus MIT9301	Prochlorococcus marinus str. MIT 9301		#92B4AF
167555	periphery	Prochlorococcus marinus NATL1A	Prochlorococcus marinus str. NATL1A		#92B4AF
167879	core	Colwellia psychrerythraea	Colwellia psychrerythraea 34H		#92B4AF
169963	periphery	Listeria monocytogenes EGDe	Listeria monocytogenes EGD-e		#92B4AF
170187	core	Streptococcus pneumoniae TIGR4	Streptococcus pneumoniae TIGR4		#92B4AF
171101	periphery	Streptococcus pneumoniae R6	Streptococcus pneumoniae R6		#92B4AF
176279	periphery	Staphylococcus epidermidis RP62A	Staphylococcus epidermidis RP62A		#92B4AF
176280	periphery	Staphylococcus epidermidis ATCC12228	Staphylococcus epidermidis ATCC 12228		#92B4AF
176299	periphery	Agrobacterium tumefaciens C58	Agrobacterium tumefaciens str. C58		#92B4AF
177416	core	Francisella tularensis  tularensis	Francisella tularensis subsp. tularensis SCHU S4		#92B4AF
177437	core	Desulfobacterium autotrophicum	Desulfobacterium autotrophicum HRM2		#92B4AF
177439	core	Desulfotalea psychrophila	Desulfotalea psychrophila LSv54		#92B4AF
178306	periphery	Pyrobaculum aerophilum	Pyrobaculum aerophilum str. IM2		#92B4AF
180281	core	Cyanobium sp. PCC7001	Cyanobium sp. PCC 7001		#92B4AF
182082	periphery	Chlamydophila pneumoniae TW183	Chlamydophila pneumoniae TW-183		#92B4AF
184922	periphery	Giardia lamblia	Giardia lamblia ATCC 50803		#92B4AF
186497	periphery	Pyrococcus furiosus	Pyrococcus furiosus DSM 3638		#92B4AF
187272	core	Alkalilimnicola ehrlichii	Alkalilimnicola ehrlichii MLHE-1		#92B4AF
187410	periphery	Yersinia pestis KIM10	Yersinia pestis KIM10		#92B4AF
187420	core	Methanothermobacter thermautotrophicus	Methanothermobacter thermautotrophicus str. Delta H		#92B4AF
188626	core	Dermacoccus sp. Ellin185	Dermacoccus sp. Ellin185		#92B4AF
188937	periphery	Methanosarcina acetivorans	Methanosarcina acetivorans C2A		#92B4AF
189518	core	Leptospira interrogans Lai	Leptospira interrogans serovar Lai str. 56601		#92B4AF
190192	core	Methanopyrus kandleri	Methanopyrus kandleri AV19		#92B4AF
190304	periphery	Fusobacterium nucleatum nucleatum	Fusobacterium nucleatum subsp. nucleatum ATCC 25586		#92B4AF
190485	core	Xanthomonas campestris ATCC33913	Xanthomonas campestris pv. campestris str. ATCC 33913		#92B4AF
190486	periphery	Xanthomonas axonopodis	Xanthomonas axonopodis pv. citri str. 306		#92B4AF
190650	periphery	Caulobacter crescentus	Caulobacter crescentus CB15		#92B4AF
192222	core	Campylobacter jejuni NCTC11168	Campylobacter jejuni subsp. jejuni NCTC 11168		#92B4AF
192952	periphery	Methanosarcina mazei	Methanosarcina mazei Go1		#92B4AF
194439	core	Chlorobium tepidum	Chlorobium tepidum TLS		#92B4AF
195103	periphery	Clostridium perfringens ATCC13124	Clostridium perfringens ATCC 13124		#92B4AF
196162	core	Nocardioides sp. JS614	Nocardioides sp. JS614		#92B4AF
196164	periphery	Corynebacterium efficiens	Corynebacterium efficiens YS-314		#92B4AF
196627	periphery	Corynebacterium glutamicum	Corynebacterium glutamicum ATCC 13032		#92B4AF
197221	core	Thermosynechococcus elongatus	Thermosynechococcus elongatus BP-1		#92B4AF
198094	periphery	Bacillus anthracis Ames	Bacillus anthracis str. Ames		#92B4AF
198214	core	Shigella flexneri	Shigella flexneri 2a str. 301		#92B4AF
198628	periphery	Dickeya dadantii 3937	Dickeya dadantii 3937		#92B4AF
198804	periphery	Buchnera aphidicola Sg	Buchnera aphidicola str. Sg (Schizaphis graminum)		#92B4AF
199310	periphery	Escherichia coli CFT073	Escherichia coli CFT073		#92B4AF
203119	periphery	Clostridium thermocellum	Clostridium thermocellum ATCC 27405		#92B4AF
203120	periphery	Leuconostoc mesenteroides	Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293		#92B4AF
203122	core	Saccharophagus degradans	Saccharophagus degradans 2-40		#92B4AF
203123	core	Oenococcus oeni	Oenococcus oeni PSU-1		#92B4AF
203124	core	Trichodesmium erythraeum	Trichodesmium erythraeum IMS101		#92B4AF
203267	core	Tropheryma whipplei	Tropheryma whipplei str. Twist		#92B4AF
203275	core	Tannerella forsythia	Tannerella forsythia ATCC 43037		#92B4AF
203907	periphery	Blochmannia floridanus	Candidatus Blochmannia floridanus		#92B4AF
204536	core	Sulfurihydrogenibium azorense	Sulfurihydrogenibium azorense Az-Fu1		#92B4AF
204669	core	Koribacter versatilis	Candidatus Koribacter versatilis Ellin345		#92B4AF
204773	core	Herminiimonas arsenicoxydans	Herminiimonas arsenicoxydans		#92B4AF
205914	core	Haemophilus somnus	Haemophilus somnus 129PT		#92B4AF
205918	periphery	Pseudomonas syringae syringae	Pseudomonas syringae pv. syringae B728a		#92B4AF
205920	periphery	Ehrlichia chaffeensis	Ehrlichia chaffeensis str. Arkansas		#92B4AF
205922	periphery	Pseudomonas fluorescens Pf01	Pseudomonas fluorescens Pf0-1		#92B4AF
206672	periphery	Bifidobacterium longum	Bifidobacterium longum NCC2705		#92B4AF
207559	periphery	Desulfovibrio alaskensis	Desulfovibrio alaskensis G20		#92B4AF
207949	core	Bermanella marisrubri	Bermanella marisrubri		#92B4AF
207954	core	Neptuniibacter caesariensis	Neptuniibacter caesariensis		#92B4AF
208348	periphery	Puccinia triticina	Puccinia triticina		#92B4AF
208596	periphery	Carnobacterium sp. 174	Carnobacterium sp. 17-4		#92B4AF
208964	periphery	Pseudomonas aeruginosa	Pseudomonas aeruginosa PAO1		#92B4AF
210007	periphery	Streptococcus mutans	Streptococcus mutans UA159		#92B4AF
211110	periphery	Streptococcus agalactiae	Streptococcus agalactiae NEM316		#92B4AF
211586	periphery	Shewanella oneidensis	Shewanella oneidensis MR-1		#92B4AF
212042	core	Anaplasma phagocytophilum	Anaplasma phagocytophilum HZ		#92B4AF
212717	core	Clostridium tetani	Clostridium tetani E88		#92B4AF
213810	periphery	Ruminococcus champanellensis	Ruminococcus champanellensis 18P13		#92B4AF
214092	core	Yersinia pestis CO92	Yersinia pestis CO92		#92B4AF
214684	periphery	Cryptococcus neoformans JEC21	Cryptococcus neoformans var. neoformans JEC21		#92B4AF
216432	core	Croceibacter atlanticus	Croceibacter atlanticus HTCC2559		#92B4AF
216591	periphery	Burkholderia cenocepacia	Burkholderia cenocepacia J2315	264729	#92B4AF
216594	periphery	Mycobacterium marinum	Mycobacterium marinum M		#92B4AF
216595	periphery	Pseudomonas fluorescens SBW25	Pseudomonas fluorescens SBW25		#92B4AF
216596	core	Rhizobium leguminosarum viciae	Rhizobium leguminosarum bv. viciae 3841		#92B4AF
216895	core	Vibrio vulnificus	Vibrio vulnificus CMCP6		#92B4AF
218491	core	Pectobacterium atrosepticum	Pectobacterium atrosepticum SCRI1043		#92B4AF
218493	periphery	Salmonella bongori	Salmonella bongori NCTC 12419		#92B4AF
218495	periphery	Streptococcus uberis	Streptococcus uberis 0140J		#92B4AF
218497	periphery	Chlamydophila abortus	Chlamydophila abortus S26/3		#92B4AF
219305	core	Micromonospora sp. ATCC39149	Micromonospora sp. ATCC 39149		#92B4AF
220341	core	Salmonella enterica CT18	Salmonella enterica subsp. enterica serovar Typhi str. CT18		#92B4AF
