688	periphery	Aliivibrio logei	Aliivibrio logei	Bacteria	RefSeq	4038
689	periphery	Vibrio mediterranei	Vibrio mediterranei	Bacteria	RefSeq	5178
691	periphery	Vibrio natriegens	Vibrio natriegens	Bacteria	RefSeq	4793
693	periphery	Vibrio nereis	Vibrio nereis	Bacteria	RefSeq	3662
703	core	Plesiomonas shigelloides	Plesiomonas shigelloides	Bacteria	RefSeq	2910
714	core	Aggregatibacter actinomycetemcomitans	Aggregatibacter actinomycetemcomitans	Bacteria	RefSeq	2164
728	periphery	Avibacterium paragallinarum	Avibacterium paragallinarum	Bacteria	RefSeq	2262
732	periphery	Aggregatibacter aphrophilus	Aggregatibacter aphrophilus	Bacteria	RefSeq	2098
733	periphery	Haemophilus haemoglobinophilus	Haemophilus haemoglobinophilus	Bacteria	RefSeq	2149
734	periphery	Haemophilus paracuniculus	Haemophilus paracuniculus	Bacteria	RefSeq	1927
735	periphery	Haemophilus parahaemolyticus	Haemophilus parahaemolyticus	Bacteria	RefSeq	1890
736	periphery	Haemophilus paraphrohaemolyticus	Haemophilus paraphrohaemolyticus	Bacteria	RefSeq	1940
739	periphery	Aggregatibacter segnis	Aggregatibacter segnis	Bacteria	RefSeq	1777
758	periphery	Rodentibacter pneumotropicus	Rodentibacter pneumotropicus	Bacteria	RefSeq	2221
779	core	Ehrlichia ruminantium	Ehrlichia ruminantium	Bacteria	RefSeq	967
807	periphery	Bartonella elizabethae	Bartonella elizabethae	Bacteria	RefSeq	1614
820	periphery	Bacteroides uniformis	Bacteroides uniformis	Bacteria	RefSeq	3899
824	periphery	Campylobacter gracilis	Campylobacter gracilis	Bacteria	RefSeq	2103
847	core	Oxalobacter formigenes	Oxalobacter formigenes	Bacteria	RefSeq	2244
859	core	Fusobacterium necrophorum	Fusobacterium necrophorum	Bacteria	RefSeq	2317
867	core	Ruminobacter amylophilus	Ruminobacter amylophilus	Bacteria	RefSeq	2301
882	core	Desulfovibrio vulgaris str. Hildenborough	Desulfovibrio vulgaris Hildenborough	Bacteria	RefSeq	3379
883	periphery	Desulfovibrio vulgaris str. 'Miyazaki F'	Desulfovibrio vulgaris Miyazaki	Bacteria	RefSeq	3180
897	core	Desulfococcus multivorans	Desulfococcus multivorans	Bacteria	RefSeq	3810
901	periphery	Desulfovibrio piger	Desulfovibrio piger	Bacteria	RefSeq	2535
917	periphery	Nitrosomonas marina	Nitrosomonas marina	Bacteria	RefSeq	3168
930	core	Acidithiobacillus thiooxidans	Acidithiobacillus thiooxidans	Bacteria	RefSeq	4145
955	core	Wolbachia pipientis	Wolbachia pipientis	Bacteria	RefSeq	851
966	core	Oceanospirillum linum	Oceanospirillum linum	Bacteria	RefSeq	3361
971	core	Selenomonas ruminantium	Selenomonas ruminantium	Bacteria	RefSeq	2558
983	periphery	Flavobacterium flevense	Flavobacterium flevense	Bacteria	RefSeq	3524
991	periphery	Flavobacterium hydatis	Flavobacterium hydatis	Bacteria	RefSeq	4666
1003	core	Thermoflexibacter ruber	Thermoflexibacter ruber	Bacteria	RefSeq	4556
1004	periphery	Chitinophaga sancti	Chitinophaga sancti	Bacteria	RefSeq	6710
1010	core	Sphingobacterium mizutaii	Sphingobacterium mizutaii	Bacteria	RefSeq	4026
1028	periphery	Marivirga sericea	Marivirga sericea	Bacteria	RefSeq	4082
1035	periphery	Afipia felis	Afipia felis	Bacteria	RefSeq	4068
1044	core	Erythrobacter longus	Erythrobacter longus	Bacteria	RefSeq	3219
1058	core	Thiocapsa roseopersicina	Thiocapsa roseopersicina	Bacteria	RefSeq	4875
1079	core	Blastochloris viridis	Blastochloris viridis	Bacteria	RefSeq	3260
1112	periphery	Porphyrobacter neustonensis	Porphyrobacter neustonensis	Bacteria	RefSeq	2793
1140	core	Synechococcus elongatus PCC 7942	Synechococcus elongatus	Bacteria	RefSeq	2611
1147	periphery	Synechocystis sp. PCC 6714	Synechocystis sp. PCC6714	Bacteria	RefSeq	3517
1148	core	Synechocystis sp. PCC 6803	Synechocystis sp. PCC6803	Bacteria	RefSeq	3167
1188	core	Tolypothrix sp. PCC 7601	Tolypothrix sp. PCC7601	Bacteria	RefSeq	9972
1233	core	Nitrosovibrio tenuis	Nitrosovibrio tenuis	Bacteria	RefSeq	2867
1238	core	Piscirickettsia salmonis	Piscirickettsia salmonis	Bacteria	RefSeq	2910
1245	core	Leuconostoc mesenteroides	Leuconostoc mesenteroides	Bacteria	RefSeq	1688
1246	periphery	Leuconostoc lactis	Leuconostoc lactis	Bacteria	RefSeq	1607
1254	core	Pediococcus acidilactici	Pediococcus acidilactici	Bacteria	RefSeq	1935
1261	core	Peptostreptococcus anaerobius	Peptostreptococcus anaerobius	Bacteria	RefSeq	1936
1265	core	Ruminococcus flavefaciens	Ruminococcus flavefaciens	Bacteria	RefSeq	2782
1267	periphery	Clostridium ventriculi	Clostridium ventriculi	Bacteria	RefSeq	2229
1272	core	Kocuria varians	Kocuria varians	Bacteria	RefSeq	2534
1274	core	Dermacoccus nishinomiyaensis	Dermacoccus nishinomiyaensis	Bacteria	RefSeq	2222
1281	periphery	Staphylococcus carnosus	Staphylococcus carnosus	Bacteria	RefSeq	2356
1283	core	Staphylococcus haemolyticus	Staphylococcus haemolyticus	Bacteria	RefSeq	2417
1284	periphery	Staphylococcus hyicus	Staphylococcus hyicus	Bacteria	RefSeq	2278
1286	periphery	Staphylococcus simulans	Staphylococcus simulans	Bacteria	RefSeq	2390
1288	periphery	Staphylococcus xylosus	Staphylococcus xylosus	Bacteria	RefSeq	2629
1293	periphery	Staphylococcus gallinarum	Staphylococcus gallinarum	Bacteria	RefSeq	2959
1295	periphery	Staphylococcus schleiferi	Staphylococcus schleiferi	Bacteria	RefSeq	2293
1296	periphery	Staphylococcus sciuri	Staphylococcus sciuri	Bacteria	RefSeq	2161
1303	periphery	Streptococcus oralis	Streptococcus oralis	Bacteria	RefSeq	1884
1304	periphery	Streptococcus salivarius	Streptococcus salivarius	Bacteria	RefSeq	2083
1314	core	Streptococcus pyogenes	Streptococcus pyogenes	Bacteria	RefSeq	1812
1326	periphery	Streptococcus acidominimus	Streptococcus acidominimus	Bacteria	RefSeq	1978
1335	periphery	Streptococcus equinus	Streptococcus equinus	Bacteria	RefSeq	1831
1338	periphery	Streptococcus intermedius	Streptococcus intermedius	Bacteria	RefSeq	1710
1346	periphery	Streptococcus iniae	Streptococcus iniae	Bacteria	RefSeq	1899
1352	core	Enterococcus faecium	Enterococcus faecium	Bacteria	RefSeq	2920
1353	periphery	Enterococcus gallinarum	Enterococcus gallinarum	Bacteria	RefSeq	3246
1354	periphery	Enterococcus hirae	Enterococcus hirae	Bacteria	RefSeq	2431
1364	periphery	Lactococcus piscium	Lactococcus piscium	Bacteria	RefSeq	2124
1371	periphery	Marinococcus halophilus	Marinococcus halophilus	Bacteria	RefSeq	3264
1374	periphery	Planococcus kocurii	Planococcus kocurii	Bacteria	RefSeq	3221
1377	core	Aerococcus viridans	Aerococcus viridans	Bacteria	RefSeq	1914
1379	core	Gemella haemolysans	Gemella haemolysans	Bacteria	RefSeq	1795
1381	periphery	Atopobium minutum	Atopobium minutum	Bacteria	RefSeq	1523
1383	periphery	Atopobium rimae	Atopobium rimae	Bacteria	RefSeq	1448
1397	periphery	Bacillus circulans	Bacillus circulans	Bacteria	RefSeq	4950
1398	periphery	Bacillus coagulans	Bacillus coagulans	Bacteria	RefSeq	4088
1399	periphery	Bacillus firmus	Bacillus firmus	Bacteria	RefSeq	4511
1401	periphery	Paenibacillus lautus	Paenibacillus lautus	Bacteria	RefSeq	6630
1405	periphery	Bacillus mycoides	Bacillus mycoides	Bacteria	RefSeq	5442
1406	core	Paenibacillus polymyxa	Paenibacillus polymyxa	Bacteria	RefSeq	4685
1421	core	Lysinibacillus sphaericus	Lysinibacillus sphaericus	Bacteria	RefSeq	4295
1426	core	Parageobacillus thermoglucosidasius	Parageobacillus thermoglucosidasius	Bacteria	RefSeq	3576
1452	periphery	Bacillus atrophaeus	Bacillus atrophaeus	Bacteria	RefSeq	3943
1455	periphery	Bacillus badius	Bacillus badius	Bacteria	RefSeq	4463
1459	core	Sporosarcina globispora	Sporosarcina globispora	Bacteria	RefSeq	5147
1472	periphery	Paenibacillus pabuli	Paenibacillus pabuli	Bacteria	RefSeq	6012
1476	periphery	Sporosarcina psychrophila	Sporosarcina psychrophila	Bacteria	RefSeq	4223
1478	periphery	Bacillus simplex	Bacillus simplex	Bacteria	RefSeq	4504
1479	periphery	Bacillus smithii	Bacillus smithii	Bacteria	RefSeq	3607
1482	periphery	Virgibacillus halodenitrificans	Virgibacillus halodenitrificans	Bacteria	RefSeq	3663
1484	core	Hydrogenibacillus schlegelii	Hydrogenibacillus schlegelii	Bacteria	RefSeq	2254
1490	core	Paraclostridium bifermentans	Paraclostridium bifermentans	Bacteria	RefSeq	3291
1492	core	Clostridium butyricum	Clostridium butyricum	Bacteria	RefSeq	3893
1494	periphery	Clostridium cochlearium	Clostridium cochlearium	Bacteria	RefSeq	2331
1497	periphery	Clostridium formicaceticum	Clostridium formicaceticum	Bacteria	RefSeq	4022
1503	core	Gottschalkia purinilytica	Gottschalkia purinilytica	Bacteria	RefSeq	3286
1504	periphery	Clostridium septicum	Clostridium septicum	Bacteria	RefSeq	3045
1505	core	Paeniclostridium sordellii	Paeniclostridium sordellii	Bacteria	RefSeq	3368
1511	core	Acetoanaerobium sticklandii	Acetoanaerobium sticklandii	Bacteria	RefSeq	2573
1512	periphery	[Clostridium] symbiosum	Clostridium symbiosum	Bacteria	RefSeq	4993
1519	periphery	Clostridium tyrobutyricum	Clostridium tyrobutyricum	Bacteria	RefSeq	3030
1520	periphery	Clostridium beijerinckii	Clostridium beijerinckii	Bacteria	RefSeq	5425
1526	periphery	[Clostridium] aminophilum	Clostridium aminophilum	Bacteria	RefSeq	2572
1527	core	Anaerocolumna aminovalerica	Anaerocolumna aminovalerica	Bacteria	RefSeq	4046
1528	periphery	Eubacterium barkeri	Eubacterium barkeri	Bacteria	RefSeq	2779
1529	periphery	Clostridium cadaveris	Clostridium cadaveris	Bacteria	RefSeq	3351
1533	periphery	Clostridium fallax	Clostridium fallax	Bacteria	RefSeq	2528
1548	periphery	Clostridium scatologenes	Clostridium scatologenes	Bacteria	RefSeq	5333
1552	periphery	Clostridium estertheticum subsp. estertheticum	Clostridium estertheticum	Bacteria	RefSeq	4193
1561	periphery	Clostridium baratii	Clostridium baratii	Bacteria	RefSeq	2885
1571	periphery	Sporosarcina ureae	Sporosarcina ureae	Bacteria	RefSeq	3163
1582	core	Lactobacillus casei	Lactobacillus casei	Bacteria	RefSeq	2671
1583	periphery	Weissella confusa	Weissella confusa	Bacteria	RefSeq	1998
1587	core	Lactobacillus helveticus	Lactobacillus helveticus	Bacteria	RefSeq	1835
1589	core	Lactobacillus pentosus	Lactobacillus pentosus	Bacteria	RefSeq	3355
1600	core	Lactobacillus acetotolerans	Lactobacillus acetotolerans	Bacteria	RefSeq	1655
1601	core	Lactobacillus agilis	Lactobacillus agilis	Bacteria	RefSeq	2031
1604	core	Lactobacillus amylovorus	Lactobacillus amylovorus	Bacteria	RefSeq	2037
1612	core	Lactobacillus farciminis	Lactobacillus farciminis	Bacteria	RefSeq	2187
1613	core	Lactobacillus fermentum	Lactobacillus fermentum	Bacteria	RefSeq	2201
1614	core	Lactobacillus fructivorans	Lactobacillus fructivorans	Bacteria	RefSeq	1439
1616	periphery	Weissella kandleri	Weissella kandleri	Bacteria	RefSeq	1222
1618	core	Lactobacillus mali	Lactobacillus mali	Bacteria	RefSeq	2282
1620	core	Weissella minor	Weissella minor	Bacteria	RefSeq	1721
1622	core	Lactobacillus murinus	Lactobacillus murinus	Bacteria	RefSeq	2171
1629	periphery	Weissella viridescens	Weissella viridescens	Bacteria	RefSeq	1462
1630	core	Kandleria vitulina	Kandleria vitulina	Bacteria	RefSeq	2048
1631	core	Fructobacillus fructosus	Fructobacillus fructosus	Bacteria	RefSeq	1486
1648	core	Erysipelothrix rhusiopathiae	Erysipelothrix rhusiopathiae	Bacteria	RefSeq	1734
1655	core	Actinomyces naeslundii	Actinomyces naeslundii	Bacteria	RefSeq	2604
1657	core	Actinobaculum suis	Actinobaculum suis	Bacteria	RefSeq	1611
1660	core	Schaalia odontolytica	Schaalia odontolytica	Bacteria	RefSeq	1925
1661	core	Trueperella pyogenes	Trueperella pyogenes	Bacteria	RefSeq	1984
1681	core	Bifidobacterium bifidum	Bifidobacterium bifidum	Bacteria	RefSeq	1887
1683	periphery	Bifidobacterium angulatum	Bifidobacterium angulatum	Bacteria	RefSeq	1554
1685	periphery	Bifidobacterium breve	Bifidobacterium breve	Bacteria	RefSeq	2162
1687	periphery	Bifidobacterium coryneforme	Bifidobacterium coryneforme	Bacteria	RefSeq	1364
1688	periphery	Bifidobacterium cuniculi	Bifidobacterium cuniculi	Bacteria	RefSeq	2194
1692	periphery	Bifidobacterium magnum	Bifidobacterium magnum	Bacteria	RefSeq	1507
1693	periphery	Bifidobacterium minimum	Bifidobacterium minimum	Bacteria	RefSeq	1590
1697	periphery	Corynebacterium ammoniagenes	Corynebacterium ammoniagenes	Bacteria	RefSeq	2444
1703	core	Brevibacterium linens	Brevibacterium linens	Bacteria	RefSeq	3822
1705	periphery	Corynebacterium stationis	Corynebacterium stationis	Bacteria	RefSeq	2510
1713	core	Oerskovia turbata	Oerskovia turbata	Bacteria	RefSeq	3518
1724	periphery	Corynebacterium renale	Corynebacterium renale	Bacteria	RefSeq	2493
1725	periphery	Corynebacterium xerosis	Corynebacterium xerosis	Bacteria	RefSeq	1843
1732	periphery	Eubacterium oxidoreducens	Eubacterium oxidoreducens	Bacteria	RefSeq	2629
1736	core	Eubacterium limosum	Eubacterium limosum	Bacteria	RefSeq	3805
1747	core	Cutibacterium acnes	Cutibacterium acnes	Bacteria	RefSeq	2278
1765	core	Mycobacterium tuberculosis variant bovis	Mycobacterium tuberculosis variant bovis	Bacteria	RefSeq	4358
1766	core	Mycolicibacterium fortuitum	Mycolicibacterium fortuitum	Bacteria	RefSeq	6020
1768	periphery	Mycobacterium kansasii	Mycobacterium kansasii	Bacteria	RefSeq	5523
1771	periphery	Mycolicibacterium phlei	Mycolicibacterium phlei	Bacteria	RefSeq	5149
1774	periphery	Mycobacteroides chelonae	Mycobacteroides chelonae	Bacteria	RefSeq	4489
1776	periphery	Mycolicibacterium flavescens	Mycolicibacterium flavescens	Bacteria	RefSeq	5583
1777	periphery	Mycobacterium gastri	Mycobacterium gastri	Bacteria	RefSeq	4819
1778	periphery	Mycobacterium gordonae	Mycobacterium gordonae	Bacteria	RefSeq	5931
1780	periphery	Mycobacterium malmoense	Mycobacterium malmoense	Bacteria	RefSeq	5017
1782	periphery	Mycolicibacter nonchromogenicus	Mycolicibacter nonchromogenicus	Bacteria	RefSeq	3988
1783	periphery	Mycobacterium scrofulaceum	Mycobacterium scrofulaceum	Bacteria	RefSeq	5645
1784	core	Mycobacterium simiae	Mycobacterium simiae	Bacteria	RefSeq	5056
1787	periphery	Mycobacterium szulgai	Mycobacterium szulgai	Bacteria	RefSeq	5035
1788	core	Mycolicibacter terrae	Mycolicibacter terrae	Bacteria	RefSeq	4086
1789	periphery	Mycobacterium xenopi	Mycobacterium xenopi	Bacteria	RefSeq	4498
1790	periphery	Mycobacterium asiaticum	Mycobacterium asiaticum	Bacteria	RefSeq	5159
1791	periphery	Mycolicibacterium aurum	Mycolicibacterium aurum	Bacteria	RefSeq	5681
1793	periphery	Mycolicibacterium fallax	Mycolicibacterium fallax	Bacteria	RefSeq	3814
1795	periphery	Mycolicibacterium neoaurum	Mycolicibacterium neoaurum	Bacteria	RefSeq	5274
1796	periphery	Mycolicibacterium senegalense	Mycolicibacterium senegalense	Bacteria	RefSeq	6299
1797	periphery	Mycolicibacterium thermoresistibile	Mycolicibacterium thermoresistibile	Bacteria	RefSeq	4713
1798	core	Mycolicibacillus trivialis	Mycolicibacillus trivialis	Bacteria	RefSeq	3290
1801	periphery	Mycolicibacterium diernhoferi	Mycolicibacterium diernhoferi	Bacteria	RefSeq	5530
1806	periphery	Mycobacterium tuberculosis variant microti	Mycobacterium tuberculosis variant microti	Bacteria	RefSeq	4321
1807	periphery	Mycolicibacterium obuense	Mycolicibacterium obuense	Bacteria	RefSeq	5444
1824	core	Nocardia asteroides	Nocardia asteroides	Bacteria	RefSeq	6398
1829	periphery	Rhodococcus rhodochrous	Rhodococcus rhodochrous	Bacteria	RefSeq	6342
1833	periphery	Rhodococcus erythropolis	Rhodococcus erythropolis	Bacteria	RefSeq	5713
1844	core	Nocardioides luteus	Nocardioides luteus	Bacteria	RefSeq	5357
1848	periphery	Pseudonocardia thermophila	Pseudonocardia thermophila	Bacteria	RefSeq	5862
1869	core	Actinoplanes utahensis	Actinoplanes utahensis	Bacteria	RefSeq	7339
1888	periphery	Streptomyces albus	Streptomyces albus	Bacteria	RefSeq	6180
1889	periphery	Streptomyces ambofaciens	Streptomyces ambofaciens	Bacteria	RefSeq	6911
1890	periphery	Streptomyces antibioticus	Streptomyces antibioticus	Bacteria	RefSeq	7154
1893	periphery	Streptomyces atratus	Streptomyces atratus	Bacteria	RefSeq	7633
1894	core	Kitasatospora aureofaciens	Kitasatospora aureofaciens	Bacteria	RefSeq	7724
1896	periphery	Streptomyces bikiniensis	Streptomyces bikiniensis	Bacteria	RefSeq	6565
1901	periphery	Streptomyces clavuligerus	Streptomyces clavuligerus	Bacteria	RefSeq	5410
1905	periphery	Streptomyces exfoliatus	Streptomyces exfoliatus	Bacteria	RefSeq	6991
1906	periphery	Streptomyces fradiae	Streptomyces fradiae	Bacteria	RefSeq	6179
1907	periphery	Streptomyces glaucescens	Streptomyces glaucescens	Bacteria	RefSeq	6398
1911	periphery	Streptomyces griseus	Streptomyces griseus	Bacteria	RefSeq	5835
1915	periphery	Streptomyces lincolnensis	Streptomyces lincolnensis	Bacteria	RefSeq	8590
1935	periphery	Streptomyces violaceoruber	Streptomyces violaceoruber	Bacteria	RefSeq	6571
1943	periphery	Streptomyces griseoruber	Streptomyces griseoruber	Bacteria	RefSeq	8501
1957	periphery	Streptomyces sclerotialus	Streptomyces sclerotialus	Bacteria	RefSeq	7128
1963	periphery	Streptomyces olivochromogenes	Streptomyces olivochromogenes	Bacteria	RefSeq	9722
1968	periphery	Streptomyces cellulosae	Streptomyces cellulosae	Bacteria	RefSeq	9006
1993	core	Actinomadura madurae	Actinomadura madurae	Bacteria	RefSeq	9401
1996	core	Microtetraspora glauca	Microtetraspora glauca	Bacteria	RefSeq	8493
2002	periphery	Streptosporangium amethystogenes	Streptosporangium amethystogenes	Bacteria	RefSeq	8579
2017	core	Streptoalloteichus hindustanus	Streptoalloteichus hindustanus	Bacteria	RefSeq	6536
2035	core	Curtobacterium flaccumfaciens	Curtobacterium flaccumfaciens	Bacteria	RefSeq	2997
2036	periphery	Curtobacterium citreum	Curtobacterium citreum	Bacteria	RefSeq	3040
2041	core	Aeromicrobium erythreum	Aeromicrobium erythreum	Bacteria	RefSeq	3124
2045	core	Pimelobacter simplex	Pimelobacter simplex	Bacteria	RefSeq	5427
2055	core	Gordonia terrae	Gordonia terrae	Bacteria	RefSeq	4939
2064	periphery	Kitasatospora griseola	Kitasatospora griseola	Bacteria	RefSeq	5916
2074	core	Pseudonocardia autotrophica	Pseudonocardia autotrophica	Bacteria	RefSeq	6860
2094	core	Mycoplasma arginini	Mycoplasma arginini	Bacteria	RefSeq	518
2100	core	Mycoplasma hyorhinis	Mycoplasma hyorhinis	Bacteria	RefSeq	698
2113	core	Mycoplasma californicum	Mycoplasma californicum	Bacteria	RefSeq	611
2133	core	Spiroplasma citri	Spiroplasma citri	Bacteria	RefSeq	1869
2138	periphery	Spiroplasma poulsonii	Spiroplasma poulsonii	Bacteria	RefSeq	2146
2162	periphery	Methanobacterium formicicum	Methanobacterium formicicum	Archaea	RefSeq	2352
2177	periphery	Methanohalophilus halophilus	Methanohalophilus halophilus	Archaea	RefSeq	1981
2200	core	Methanoculleus thermophilus	Methanoculleus thermophilus	Archaea	RefSeq	2247
2309	core	Pyrodictium occultum	Pyrodictium occultum	Archaea	RefSeq	1603
2325	core	Thermoanaerobacter kivui	Thermoanaerobacter kivui	Bacteria	RefSeq	2378
2340	periphery	Solemya velum gill symbiont	Solemya velum	Bacteria	RefSeq	2716
2342	core	Candidatus Sodalis pierantonius str. SOPE	Sodalis pierantonius	Bacteria	RefSeq	2309
2423	core	Fervidobacterium islandicum	Fervidobacterium islandicum	Bacteria	RefSeq	1928
2702	core	Gardnerella vaginalis	Gardnerella vaginalis	Bacteria	RefSeq	1279
